created_at,iteration,genome_id,roi_percent,profit,high_grade_hit_count,max_main_match,best_roi_percent,best_profit
2026-06-25T20:49:56.054140+00:00,46,g046_0046_5759,21.747,-730100,6,5,63.773,-338000
2026-06-25T20:57:54.643919+00:00,47,g047_0047_5371,21.383,-733500,6,5,63.773,-338000
2026-06-25T20:58:51.295956+00:00,48,g048_0048_6738,18.328,-762000,3,5,63.773,-338000
2026-06-25T21:03:44.818201+00:00,49,g049_0049_8824,23.269,-715900,8,5,63.773,-338000
2026-06-25T21:08:37.936913+00:00,50,g050_0050_5281,22.294,-725000,7,5,63.773,-338000
2026-06-25T21:09:34.384274+00:00,51,g051_0051_5953,18.757,-758000,4,5,63.773,-338000
2026-06-25T21:14:27.613350+00:00,52,g052_0052_3754,17.889,-766100,2,5,63.773,-338000
2026-06-25T21:22:23.048549+00:00,53,g053_0053_8930,21.35,-733800,7,5,63.773,-338000
2026-06-25T21:24:04.324557+00:00,54,g054_0054_2517,23.194,-716600,8,5,63.773,-338000
2026-06-25T21:25:45.407747+00:00,55,g055_0055_8990,18.328,-762000,3,5,63.773,-338000
2026-06-25T21:33:43.582799+00:00,56,g056_0056_7166,18.296,-762300,4,5,63.773,-338000
2026-06-25T21:36:38.978992+00:00,57,g057_0057_9214,19.486,-751200,5,5,63.773,-338000
2026-06-25T21:38:20.183089+00:00,58,g058_0058_7696,21.651,-731000,5,5,63.773,-338000
2026-06-25T21:40:01.193043+00:00,59,g059_0059_9365,21.779,-729800,7,5,63.773,-338000
2026-06-25T21:40:58.519502+00:00,60,g060_0060_6572,20.354,-743100,4,5,63.773,-338000
2026-06-25T21:42:40.213746+00:00,61,g061_0061_2882,19.668,-749500,5,5,63.773,-338000
2026-06-25T21:47:35.982858+00:00,62,g062_0062_4724,18.95,-756200,3,5,63.773,-338000
2026-06-25T21:48:32.575025+00:00,63,g063_0063_9546,18.242,-762800,3,5,63.773,-338000
2026-06-25T21:50:13.623939+00:00,64,g064_0064_7273,19.668,-749500,4,5,63.773,-338000
2026-06-25T21:58:11.001938+00:00,65,g065_0065_9749,20.171,-744800,5,5,63.773,-338000
2026-06-25T22:06:06.014883+00:00,66,g066_0066_3328,18.896,-756700,3,5,63.773,-338000
2026-06-25T22:10:59.640728+00:00,67,g067_0067_5505,21.083,-736300,6,5,63.773,-338000
2026-06-25T22:15:54.536108+00:00,68,g068_0068_7625,19.946,-746900,3,5,63.773,-338000
2026-06-25T22:17:35.709444+00:00,69,g069_0069_8721,19.378,-752200,4,5,63.773,-338000
2026-06-25T22:20:31.896219+00:00,70,g070_0070_2191,20.397,-742700,5,5,63.773,-338000
2026-06-25T22:28:26.646806+00:00,71,g071_0071_8453,22.626,-721900,8,5,63.773,-338000
2026-06-25T22:30:07.605917+00:00,72,g072_0072_9288,21.801,-729600,6,5,63.773,-338000
2026-06-25T22:31:48.084861+00:00,73,g073_0073_3706,23.494,-713800,8,5,63.773,-338000
2026-06-25T22:36:40.304887+00:00,74,g074_0074_7616,20.493,-741800,5,5,63.773,-338000
2026-06-25T22:39:35.363403+00:00,75,g075_0075_8672,19.753,-748700,5,5,63.773,-338000
2026-06-26T00:13:47.085673+00:00,1,g001_0001_9350,21.233,-804600,6,5,60.45,-404000
2026-06-26T00:14:48.587002+00:00,2,g002_0002_8845,18.551,-832000,4,5,60.45,-404000
2026-06-26T00:23:28.079684+00:00,3,g003_0003_7164,19.824,-819000,5,5,60.45,-404000
2026-06-26T00:28:47.547605+00:00,4,g004_0004_5630,19.931,-817900,5,5,60.45,-404000
2026-06-26T00:30:37.048717+00:00,5,g005_0005_5184,57.161,-437600,6,6,60.45,-404000
2026-06-26T00:33:47.526714+00:00,6,g006_0006_7883,20.401,-813100,6,5,60.45,-404000
2026-06-26T00:42:26.382702+00:00,7,g007_0007_8228,20.734,-809700,5,5,60.45,-404000
2026-06-26T00:45:36.357428+00:00,8,g008_0008_5417,18.659,-830900,4,5,60.45,-404000
2026-06-26T00:54:15.255855+00:00,9,g009_0009_1692,20.764,-809400,6,5,60.45,-404000
2026-06-26T00:59:34.589478+00:00,10,g010_0010_6275,24.347,-772800,9,5,60.45,-404000
2026-06-26T01:02:45.487364+00:00,11,g011_0011_4695,20.431,-812800,4,5,60.45,-404000
2026-06-26T01:11:23.829412+00:00,12,g012_0012_5794,18.727,-830200,4,5,60.45,-404000
2026-06-26T01:13:13.660312+00:00,13,g013_0013_8978,19.775,-819500,6,5,60.45,-404000
2026-06-26T01:15:02.975226+00:00,14,g014_0014_6059,21.106,-805900,6,5,60.45,-404000
2026-06-26T01:20:24.096754+00:00,15,g015_0015_8314,19.931,-817900,4,5,60.45,-404000
2026-06-26T01:29:01.517707+00:00,16,g016_0016_9485,19.794,-819300,5,5,60.45,-404000
2026-06-26T01:32:12.264208+00:00,17,g017_0017_1125,20.597,-811100,6,5,60.45,-404000
2026-06-26T01:33:13.690472+00:00,18,g018_0018_6448,20.822,-808800,6,5,60.45,-404000
2026-06-26T01:34:14.933747+00:00,19,g019_0019_3557,19.657,-820700,4,5,60.45,-404000
2026-06-26T01:39:35.107774+00:00,20,g020_0020_4883,20.46,-812500,6,5,60.45,-404000
2026-06-26T01:48:15.181487+00:00,21,g021_0021_3088,21.233,-804600,7,5,60.45,-404000
2026-06-26T01:50:05.076781+00:00,22,g022_0022_8808,19.961,-817600,5,5,60.45,-404000
2026-06-26T01:55:24.593083+00:00,23,g023_0023_8939,21.586,-801000,5,5,60.45,-404000
2026-06-26T01:56:25.612630+00:00,24,g024_0024_1525,18.091,-836700,3,5,60.45,-404000
2026-06-26T02:05:04.006492+00:00,25,g025_0025_6958,20.979,-807200,5,5,60.45,-404000
2026-06-26T02:08:14.047919+00:00,26,g026_0026_5345,20.764,-809400,5,5,60.45,-404000
2026-06-26T02:13:33.392758+00:00,27,g027_0027_1012,20.509,-812000,7,5,60.45,-404000
2026-06-26T02:22:11.272019+00:00,28,g028_0028_6095,22.761,-789000,8,5,60.45,-404000
2026-06-26T02:27:30.726070+00:00,29,g029_0029_2633,24.767,-768500,11,5,60.45,-404000
2026-06-26T02:36:11.906249+00:00,30,g030_0030_7865,22.643,-790200,7,5,60.45,-404000
2026-06-26T02:37:12.815437+00:00,31,g031_0031_3097,19.06,-826800,4,5,60.45,-404000
2026-06-26T02:45:53.726298+00:00,32,g032_0032_8574,21.322,-803700,7,5,60.45,-404000
2026-06-26T02:46:54.950156+00:00,33,g033_0033_2039,18.179,-835800,3,5,60.45,-404000
2026-06-26T02:55:34.899494+00:00,34,g034_0034_4364,20.401,-813100,5,5,60.45,-404000
2026-06-26T02:56:35.869928+00:00,35,g035_0035_4533,19.285,-824500,4,5,60.45,-404000
2026-06-26T03:05:15.875360+00:00,36,g036_0036_3601,20.127,-815900,5,5,60.45,-404000
2026-06-26T03:13:56.949969+00:00,37,g037_0037_1087,20.215,-815000,6,5,60.45,-404000
2026-06-26T03:19:19.029624+00:00,38,g038_0038_4085,19.462,-822700,5,5,60.45,-404000
2026-06-26T03:21:08.551525+00:00,39,g039_0039_4349,25.746,-758500,11,5,60.45,-404000
2026-06-26T03:29:48.847526+00:00,40,g040_0040_6211,23.368,-782800,8,5,60.45,-404000
2026-06-26T03:32:59.645691+00:00,41,g041_0041_3656,17.592,-841800,4,5,60.45,-404000
2026-06-26T03:38:20.593057+00:00,42,g042_0042_5393,22.408,-792600,8,5,60.45,-404000
2026-06-26T03:43:41.201038+00:00,43,g043_0043_9184,23.534,-781100,8,5,60.45,-404000
2026-06-26T03:44:42.229303+00:00,44,g044_0044_1820,19.951,-817700,5,5,60.45,-404000
2026-06-26T03:50:03.152908+00:00,45,g045_0045_6792,20.568,-811400,6,5,60.45,-404000
2026-06-26T03:51:04.172413+00:00,46,g046_0046_3655,23.573,-780700,10,5,60.45,-404000
2026-06-26T03:52:53.573863+00:00,47,g047_0047_8055,24.278,-773500,9,5,60.45,-404000
2026-06-26T03:58:14.957275+00:00,48,g048_0048_9851,20.48,-812300,5,5,60.45,-404000
2026-06-26T03:59:16.216225+00:00,49,g049_0049_6856,18.776,-829700,4,5,60.45,-404000
2026-06-26T04:01:05.829647+00:00,50,g050_0050_1268,22.203,-794700,6,5,60.45,-404000
2026-06-26T04:02:06.960765+00:00,51,g051_0051_8807,19.383,-823500,5,5,60.45,-404000
2026-06-26T04:03:56.635733+00:00,52,g052_0052_3068,19.276,-824600,5,5,60.45,-404000
2026-06-26T04:04:57.778880+00:00,53,g053_0053_4852,18.14,-836200,4,5,60.45,-404000
2026-06-26T04:10:19.382090+00:00,54,g054_0054_7205,22.575,-790900,9,5,60.45,-404000
2026-06-26T04:13:31.064680+00:00,55,g055_0055_7447,19.501,-822300,5,5,60.45,-404000
2026-06-26T04:22:10.779412+00:00,56,g056_0056_4049,19.471,-822600,4,5,60.45,-404000
2026-06-26T04:23:11.715671+00:00,57,g057_0057_9032,23.73,-779100,9,5,60.45,-404000
2026-06-26T04:24:12.913452+00:00,58,g058_0058_3642,20.235,-814800,5,5,60.45,-404000
2026-06-26T04:25:14.002458+00:00,59,g059_0059_1090,18.767,-829800,4,5,60.45,-404000
2026-06-26T04:27:03.607278+00:00,60,g060_0060_4773,18.649,-831000,5,5,60.45,-404000
2026-06-26T04:28:04.763830+00:00,61,g061_0061_9036,16.946,-848400,2,5,60.45,-404000
2026-06-26T04:29:54.462538+00:00,62,g062_0062_4550,21.087,-806100,7,5,60.45,-404000
2026-06-26T04:35:14.877099+00:00,63,g063_0063_4103,20.303,-814100,5,5,60.45,-404000
2026-06-26T04:43:55.985427+00:00,64,g064_0064_7160,25.472,-761300,11,5,60.45,-404000
2026-06-26T04:45:46.075188+00:00,65,g065_0065_7648,20.754,-809500,5,5,60.45,-404000
2026-06-26T04:47:36.077640+00:00,66,g066_0066_3278,21.488,-802000,7,5,60.45,-404000
2026-06-26T04:48:37.371704+00:00,67,g067_0067_3262,20.196,-815200,6,5,60.45,-404000
2026-06-26T04:53:58.765944+00:00,68,g068_0068_4418,20.45,-812600,6,5,60.45,-404000
2026-06-26T04:57:09.985122+00:00,69,g069_0069_4454,24.689,-769300,10,5,60.45,-404000
2026-06-26T05:05:48.569487+00:00,70,g070_0070_9321,19.54,-821900,4,5,60.45,-404000
2026-06-26T05:08:59.451193+00:00,71,g071_0071_6721,20.431,-812800,5,5,60.45,-404000
2026-06-26T05:14:20.639448+00:00,72,g072_0072_7631,21.84,-798400,7,5,60.45,-404000
2026-06-26T05:22:59.920512+00:00,73,g073_0073_8493,19.608,-821200,5,5,60.45,-404000
2026-06-26T05:31:40.176004+00:00,74,g074_0074_6958,20.646,-810600,6,5,60.45,-404000
2026-06-26T05:34:52.042537+00:00,75,g075_0075_2728,19.119,-826200,5,5,60.45,-404000
2026-06-26T10:35:12.118329+00:00,76,g076_0076_3454,24.239,-773900,8,5,60.45,-404000
2026-06-26T10:40:44.727276+00:00,77,g077_0077_2753,18.678,-830700,4,5,60.45,-404000
2026-06-26T10:42:38.212008+00:00,78,g078_0078_5025,20.587,-811200,6,5,60.45,-404000
2026-06-26T10:51:39.451064+00:00,79,g079_0079_4250,20.029,-816900,6,5,60.45,-404000
2026-06-26T11:00:39.710797+00:00,80,g080_0080_2417,24.366,-772600,11,5,60.45,-404000
2026-06-26T11:03:58.068938+00:00,81,g081_0081_4303,21.126,-805700,7,5,60.45,-404000
2026-06-26T11:12:58.593730+00:00,82,g082_0082_7103,20.186,-815300,6,5,60.45,-404000
2026-06-26T11:21:59.602987+00:00,83,g083_0083_6031,20.509,-812000,5,5,60.45,-404000
2026-06-26T11:23:53.091258+00:00,84,g084_0084_6586,24.082,-775500,8,5,60.45,-404000
2026-06-26T11:24:56.244094+00:00,85,g085_0085_2000,20.783,-809200,4,5,60.45,-404000
2026-06-26T11:26:49.909551+00:00,86,g086_0086_4783,21.635,-800500,6,5,60.45,-404000
2026-06-26T11:28:44.064891+00:00,87,g087_0087_2956,20.176,-815400,6,5,60.45,-404000
2026-06-26T11:29:47.256376+00:00,88,g088_0088_5949,19.579,-821500,5,5,60.45,-404000
2026-06-26T11:35:20.206035+00:00,89,g089_0089_8078,20.186,-815300,6,5,60.45,-404000
2026-06-26T11:38:38.172756+00:00,90,g090_0090_1144,22.878,-787800,9,5,60.45,-404000
2026-06-26T11:41:56.122305+00:00,91,g091_0091_6123,21.165,-805300,6,5,60.45,-404000
2026-06-26T11:43:49.981932+00:00,92,g092_0092_6307,19.892,-818300,5,5,60.45,-404000
2026-06-26T11:52:51.205567+00:00,93,g093_0093_4827,22.731,-789300,7,5,60.45,-404000
2026-06-26T11:54:45.373619+00:00,94,g094_0094_4781,21.008,-806900,6,5,60.45,-404000
2026-06-26T12:03:47.488456+00:00,95,g095_0095_4483,20.852,-808500,7,5,60.45,-404000
2026-06-26T12:09:19.736993+00:00,96,g096_0096_6629,20.431,-812800,5,5,60.45,-404000
2026-06-26T12:18:19.279831+00:00,97,g097_0097_1287,21.527,-801600,6,5,60.45,-404000
2026-06-26T12:21:37.390161+00:00,98,g098_0098_7918,19.667,-820600,5,5,60.45,-404000
2026-06-26T12:27:09.196193+00:00,99,g099_0099_1699,24.112,-775200,10,5,60.45,-404000
2026-06-26T12:29:02.912506+00:00,100,g100_0100_5899,20.969,-807300,7,5,60.45,-404000
2026-06-26T17:04:43.336482+00:00,1,g001_0001_4784,20.01,-818300,5,5,60.362,-405500
2026-06-26T17:08:10.047037+00:00,2,g002_0002_1988,20.792,-810300,5,5,60.362,-405500
2026-06-26T17:10:09.241396+00:00,3,g003_0003_9567,20.166,-816700,6,5,60.362,-405500
2026-06-26T17:11:15.457726+00:00,4,g004_0004_6336,20.029,-818100,5,5,60.362,-405500
2026-06-26T17:20:40.471106+00:00,5,g005_0005_7256,20.987,-808300,6,5,60.362,-405500
2026-06-26T17:30:06.181946+00:00,6,g006_0006_9164,20.684,-811400,6,5,60.362,-405500
2026-06-26T17:35:55.634104+00:00,7,g007_0007_4540,20.567,-812600,5,5,60.362,-405500
2026-06-26T17:37:01.677159+00:00,8,g008_0008_3438,21.476,-803300,7,5,60.362,-405500
2026-06-26T17:46:24.621575+00:00,9,g009_0009_4881,23.529,-782300,9,5,60.362,-405500
2026-06-26T17:49:51.246787+00:00,10,g010_0010_9996,21.437,-803700,7,5,60.362,-405500
2026-06-26T17:59:15.191685+00:00,11,g011_0011_2881,24.545,-771900,10,5,60.362,-405500
2026-06-26T18:00:21.565750+00:00,12,g012_0012_7673,55.181,-458500,4,6,60.362,-405500
2026-06-26T18:01:28.271488+00:00,13,g013_0013_7587,20.772,-810500,5,5,60.362,-405500
2026-06-26T18:02:34.736875+00:00,14,g014_0014_2213,20.528,-813000,6,5,60.362,-405500
2026-06-26T18:03:41.000131+00:00,15,g015_0015_4787,19.208,-826500,4,5,60.362,-405500
2026-06-26T18:04:47.750460+00:00,16,g016_0016_2000,18.592,-832800,5,5,60.362,-405500
2026-06-26T18:14:13.818762+00:00,17,g017_0017_8155,22.639,-791400,8,5,60.362,-405500
2026-06-26T18:23:40.975515+00:00,18,g018_0018_1101,20.479,-813500,6,5,60.362,-405500
2026-06-26T18:27:08.273405+00:00,19,g019_0019_9805,22.395,-793900,9,5,60.362,-405500
2026-06-26T18:32:55.699294+00:00,20,g020_0020_9417,24.448,-772900,10,5,60.362,-405500
2026-06-26T18:34:54.960173+00:00,21,g021_0021_3885,22.845,-789300,7,5,60.362,-405500
2026-06-26T18:40:42.835386+00:00,22,g022_0022_4903,19.629,-822200,5,5,60.362,-405500
2026-06-26T18:44:10.608529+00:00,23,g023_0023_5397,21.398,-804100,8,5,60.362,-405500
2026-06-26T18:53:38.541879+00:00,24,g024_0024_7994,24.79,-769400,10,5,60.362,-405500
2026-06-26T18:55:37.646491+00:00,25,g025_0025_4992,20.45,-813800,5,5,60.362,-405500
2026-06-26T18:57:36.912019+00:00,26,g026_0026_2310,21.163,-806500,8,5,60.362,-405500
2026-06-26T19:03:25.679766+00:00,27,g027_0027_7344,22.063,-797300,7,5,60.362,-405500
2026-06-26T19:04:32.634283+00:00,28,g028_0028_5037,19.814,-820300,6,5,60.362,-405500
2026-06-26T19:06:32.587367+00:00,29,g029_0029_6198,22.845,-789300,7,5,60.362,-405500
2026-06-26T19:12:21.974720+00:00,30,g030_0030_6308,18.925,-829400,4,5,60.362,-405500
2026-06-26T19:14:21.374390+00:00,31,g031_0031_7753,22.6,-791800,9,5,60.362,-405500
2026-06-26T19:20:10.198804+00:00,32,g032_0032_3200,21.202,-806100,6,5,60.362,-405500
2026-06-26T19:22:09.741841+00:00,33,g033_0033_1666,21.036,-807800,6,5,60.362,-405500
2026-06-26T19:23:16.567112+00:00,34,g034_0034_8699,19.413,-824400,4,5,60.362,-405500
2026-06-26T19:29:05.201532+00:00,35,g035_0035_3927,20.723,-811000,8,5,60.362,-405500
2026-06-26T19:32:33.466439+00:00,36,g036_0036_3961,20.626,-812000,6,5,60.362,-405500
2026-06-26T19:42:01.025258+00:00,37,g037_0037_1297,18.807,-830600,4,5,60.362,-405500
2026-06-26T19:51:28.250680+00:00,38,g038_0038_1958,24.194,-775500,10,5,60.362,-405500
2026-06-26T19:53:28.035548+00:00,39,g039_0039_6299,18.221,-836600,4,5,60.362,-405500
2026-06-26T19:59:17.009053+00:00,40,g040_0040_7246,19.804,-820400,5,5,60.362,-405500
2026-06-26T20:01:17.181350+00:00,41,g041_0041_3917,21.544,-802600,8,5,60.362,-405500
2026-06-26T20:02:23.491687+00:00,42,g042_0042_9677,23.089,-786800,7,5,60.362,-405500
2026-06-26T20:08:12.259956+00:00,43,g043_0043_1228,21.515,-802900,7,5,60.362,-405500
2026-06-26T20:11:39.786021+00:00,44,g044_0044_9251,20.596,-812300,5,5,60.362,-405500
2026-06-26T20:21:05.476053+00:00,45,g045_0045_1153,19.12,-827400,5,5,60.362,-405500
2026-06-26T20:24:32.112693+00:00,46,g046_0046_1262,20.909,-809100,5,5,60.362,-405500
2026-06-26T20:30:20.076988+00:00,47,g047_0047_7605,57.009,-439800,7,6,60.362,-405500
2026-06-26T20:36:08.164099+00:00,48,g048_0048_7572,22.444,-793400,8,5,60.362,-405500
2026-06-26T20:38:07.427836+00:00,49,g049_0049_8059,21.173,-806400,6,5,60.362,-405500
2026-06-26T20:40:06.675867+00:00,50,g050_0050_2197,21.554,-802500,6,5,60.362,-405500
2026-06-26T20:43:34.518079+00:00,51,g051_0051_8287,20.049,-817900,6,5,60.362,-405500
2026-06-26T20:47:04.260906+00:00,52,g052_0052_6025,20.303,-815300,4,5,60.362,-405500
2026-06-26T20:56:27.795639+00:00,53,g053_0053_5740,20.938,-808800,6,5,60.362,-405500
2026-06-26T21:05:51.097860+00:00,54,g054_0054_6126,23.744,-780100,9,5,60.362,-405500
2026-06-26T21:07:50.093462+00:00,55,g055_0055_3785,22.581,-792000,7,5,60.362,-405500
2026-06-26T21:17:14.196509+00:00,56,g056_0056_1335,21.457,-803500,8,5,60.362,-405500
2026-06-26T21:26:38.842900+00:00,57,g057_0057_6226,21.056,-807600,7,5,60.362,-405500
2026-06-26T21:30:05.153317+00:00,58,g058_0058_4648,22.414,-793700,7,5,60.362,-405500
2026-06-26T21:39:30.554216+00:00,59,g059_0059_5731,22.933,-788400,7,5,60.362,-405500
2026-06-26T21:40:36.953281+00:00,60,g060_0060_6538,19.228,-826300,4,5,60.362,-405500
2026-06-26T21:42:37.308055+00:00,61,g061_0061_4999,57.077,-439100,6,6,60.362,-405500
2026-06-26T21:43:43.724423+00:00,62,g062_0062_4175,19.042,-828200,4,5,60.362,-405500
2026-06-26T21:49:34.183029+00:00,63,g063_0063_1388,20.557,-812700,5,5,60.362,-405500
2026-06-26T21:50:41.659736+00:00,64,g064_0064_9266,19.472,-823800,4,5,60.362,-405500
2026-06-26T21:51:49.265180+00:00,65,g065_0065_2328,17.947,-839400,4,5,60.362,-405500
2026-06-26T22:01:19.948837+00:00,66,g066_0066_7940,22.239,-795500,7,5,60.362,-405500
2026-06-26T22:02:26.463986+00:00,67,g067_0067_7197,56.999,-439900,4,6,60.362,-405500
2026-06-26T22:05:53.160421+00:00,68,g068_0068_1221,18.954,-829100,5,5,60.362,-405500
2026-06-26T22:09:19.576732+00:00,69,g069_0069_9916,19.57,-822800,4,5,60.362,-405500
2026-06-26T22:15:05.689846+00:00,70,g070_0070_1705,23.568,-781900,9,5,60.362,-405500
2026-06-26T22:24:30.728816+00:00,71,g071_0071_5339,19.58,-822700,5,5,60.362,-405500
2026-06-26T22:26:29.819464+00:00,72,g072_0072_7798,23.666,-780900,10,5,60.362,-405500
2026-06-27T00:11:32.813770+00:00,73,g073_0073_7881,21.867,-799300,8,5,60.362,-405500
2026-06-27T00:17:27.433563+00:00,74,g074_0074_4951,56.999,-439900,6,6,60.362,-405500
2026-06-27T00:23:21.468986+00:00,75,g075_0075_4898,22.239,-795500,8,5,60.362,-405500
2026-06-27T00:24:29.038699+00:00,76,g076_0076_5058,21.466,-803400,6,5,60.362,-405500
2026-06-27T00:30:24.133171+00:00,77,g077_0077_5871,20.88,-809400,7,5,60.362,-405500
2026-06-27T00:32:26.012127+00:00,78,g078_0078_6218,19.863,-819800,5,5,60.362,-405500
2026-06-27T00:35:57.413886+00:00,79,g079_0079_4618,20.059,-817800,6,5,60.362,-405500
2026-06-27T00:45:32.642763+00:00,80,g080_0080_7174,22.845,-789300,7,5,60.362,-405500
2026-06-27T00:46:39.576837+00:00,81,g081_0081_5740,22.962,-788100,8,5,60.362,-405500
2026-06-27T00:47:46.604737+00:00,82,g082_0082_1869,21.779,-800200,7,5,60.362,-405500
2026-06-27T00:48:53.577981+00:00,83,g083_0083_7560,23.001,-787700,9,5,60.362,-405500
2026-06-27T00:52:23.476554+00:00,84,g084_0084_4133,22.326,-794600,8,5,60.362,-405500
2026-06-27T00:58:17.342655+00:00,85,g085_0085_4530,22.151,-796400,6,5,60.362,-405500
2026-06-27T01:07:51.448427+00:00,86,g086_0086_6432,23.157,-786100,10,5,60.362,-405500
2026-06-27T01:17:25.543457+00:00,87,g087_0087_2509,22.199,-795900,7,5,60.362,-405500
2026-06-27T01:19:26.723670+00:00,88,g088_0088_2349,23.402,-783600,8,5,60.362,-405500
2026-06-27T01:20:34.548746+00:00,89,g089_0089_5138,20.244,-815900,6,5,60.362,-405500
2026-06-27T01:26:29.662879+00:00,90,g090_0090_2523,20.606,-812200,5,5,60.362,-405500
2026-06-27T01:28:30.715726+00:00,91,g091_0091_9061,21.378,-804300,7,5,60.362,-405500
2026-06-27T01:29:37.835423+00:00,92,g092_0092_4608,19.98,-818600,5,5,60.362,-405500
2026-06-27T01:31:38.692739+00:00,93,g093_0093_7652,23.744,-780100,8,5,60.362,-405500
2026-06-27T01:33:39.944537+00:00,94,g094_0094_1911,19.892,-819500,4,5,60.362,-405500
2026-06-27T01:39:34.573619+00:00,95,g095_0095_2258,23.06,-787100,8,5,60.362,-405500
2026-06-27T01:41:35.998828+00:00,96,g096_0096_7285,18.192,-836900,3,5,60.362,-405500
2026-06-27T01:42:43.966792+00:00,97,g097_0097_3530,18.798,-830700,4,5,60.362,-405500
2026-06-27T01:46:15.459157+00:00,98,g098_0098_1828,20.831,-809900,6,5,60.362,-405500
2026-06-27T01:49:46.530463+00:00,99,g099_0099_8729,23.05,-787200,8,5,60.362,-405500
2026-06-27T01:53:17.321471+00:00,100,g100_0100_1791,23.803,-779500,9,5,60.362,-405500
2026-06-27T09:32:13.903098+00:00,1,g001_0001_4289,20.86,-809600,6,5,60.362,-405500
2026-06-27T09:38:01.564532+00:00,2,g002_0002_4765,21.877,-799200,8,5,60.362,-405500
2026-06-27T09:40:00.267572+00:00,3,g003_0003_5263,24.301,-774400,9,5,60.362,-405500
2026-06-27T09:41:06.582761+00:00,4,g004_0004_6994,21.241,-805700,9,5,60.362,-405500
2026-06-27T09:50:28.181831+00:00,5,g005_0005_1372,18.172,-837100,4,5,60.362,-405500
2026-06-27T09:56:15.344510+00:00,6,g006_0006_7409,18.895,-829700,4,5,60.362,-405500
2026-06-27T09:58:14.851550+00:00,7,g007_0007_7458,21.515,-802900,7,5,60.362,-405500
2026-06-27T10:00:14.409994+00:00,8,g008_0008_2733,21.994,-798000,7,5,60.362,-405500
2026-06-27T10:03:41.417457+00:00,9,g009_0009_9970,19.765,-820800,5,5,60.362,-405500
2026-06-27T10:09:30.004334+00:00,10,g010_0010_1785,21.838,-799600,7,5,60.362,-405500
2026-06-27T10:15:16.869889+00:00,11,g011_0011_5676,19.394,-824600,5,5,60.362,-405500
2026-06-27T10:18:43.978465+00:00,12,g012_0012_9754,20.968,-808500,6,5,60.362,-405500
2026-06-27T10:28:05.853362+00:00,13,g013_0013_5598,23.333,-784300,9,5,60.362,-405500
2026-06-27T10:31:32.096040+00:00,14,g014_0014_8638,24.438,-773000,10,5,60.362,-405500
2026-06-27T10:37:20.621024+00:00,15,g015_0015_9911,22.014,-797800,7,5,60.362,-405500
2026-06-27T10:39:19.956851+00:00,16,g016_0016_8710,19.55,-823000,5,5,60.362,-405500
2026-06-27T10:48:42.851706+00:00,17,g017_0017_6017,21.056,-807600,7,5,60.362,-405500
2026-06-27T10:50:42.599919+00:00,18,g018_0018_5949,20.381,-814500,6,5,60.362,-405500
2026-06-27T10:52:41.781799+00:00,19,g019_0019_6065,21.613,-801900,7,5,60.362,-405500
2026-06-27T10:56:08.363553+00:00,20,g020_0020_3279,21.398,-804100,6,5,60.362,-405500
2026-06-27T10:58:07.326186+00:00,21,g021_0021_1428,21.74,-800600,7,5,60.362,-405500
2026-06-27T11:07:29.811537+00:00,22,g022_0022_1626,22.366,-794200,7,5,60.362,-405500
2026-06-27T11:08:36.168155+00:00,23,g023_0023_8207,21.32,-804900,6,5,60.362,-405500
2026-06-27T11:12:03.957257+00:00,24,g024_0024_2056,21.613,-801900,8,5,60.362,-405500
2026-06-27T11:14:03.348575+00:00,25,g025_0025_7519,23.03,-787400,9,5,60.362,-405500
2026-06-27T11:15:09.965814+00:00,26,g026_0026_1137,18.563,-833100,4,5,60.362,-405500
2026-06-27T11:24:33.345974+00:00,27,g027_0027_9718,20.068,-817700,5,5,60.362,-405500
2026-06-27T11:25:39.843292+00:00,28,g028_0028_2806,24.751,-769800,9,5,60.362,-405500
2026-06-27T11:27:38.964956+00:00,29,g029_0029_6555,20.362,-814700,5,5,60.362,-405500
2026-06-27T11:29:38.342999+00:00,30,g030_0030_8838,20.293,-815400,6,5,60.362,-405500
2026-06-27T11:39:01.890604+00:00,31,g031_0031_8492,18.495,-833800,5,5,60.362,-405500
2026-06-27T11:42:29.096924+00:00,32,g032_0032_9784,21.896,-799000,7,5,60.362,-405500
2026-06-27T11:44:27.784499+00:00,33,g033_0033_5410,23.47,-782900,8,5,60.362,-405500
2026-06-27T11:53:50.985492+00:00,34,g034_0034_2548,19.355,-825000,5,5,60.362,-405500
2026-06-27T12:03:13.840120+00:00,35,g035_0035_2769,19.658,-821900,5,5,60.362,-405500
2026-06-27T12:06:40.894029+00:00,36,g036_0036_9337,21.153,-806600,7,5,60.362,-405500
2026-06-27T12:08:40.249440+00:00,37,g037_0037_8787,21.672,-801300,7,5,60.362,-405500
2026-06-27T12:09:46.899308+00:00,38,g038_0038_3100,20.557,-812700,5,5,60.362,-405500
2026-06-27T12:11:46.082047+00:00,39,g039_0039_5015,22.385,-794000,8,5,60.362,-405500
2026-06-27T12:13:46.055857+00:00,40,g040_0040_4236,22.307,-794800,8,5,60.362,-405500
2026-06-27T12:19:34.576381+00:00,41,g041_0041_5118,21.505,-803000,7,5,60.362,-405500
2026-06-27T12:25:21.491161+00:00,42,g042_0042_3925,21.105,-807100,6,5,60.362,-405500
2026-06-27T12:31:09.844190+00:00,43,g043_0043_1480,21.906,-798900,7,5,60.362,-405500
